Applicant_ID,Age,Monthly_Income_TL,Employment_Type,Employment_Tenure_Years,Education_Level,Marital_Status,Dependents,City,Home_Ownership,Credit_Score,Existing_Monthly_Debt_TL,Requested_Loan_Amount_TL,Loan_Term_Months,Loan_Purpose,Late_Payments_Last_2Y,Has_Guarantor,Loan_Approved
LA-00671,49,47102.10,Private_Sector,7,Master,Married,2,Antalya,Owner,601,17267.01,181514.02,84,Debt_Consolidation,0,No,No
LA-00672,31,38588.50,Self_Employed,1,Master,Married,1,Antalya,Owner,582,4699.15,211772.22,36,Business,0,No,No
LA-00673,26,25350.55,Private_Sector,1,Bachelor,Single,1,Antalya,Family_Home,697,2232.41,92839.42,36,Vehicle,0,No,No
LA-00674,65,93986.12,Private_Sector,19,High_School,Married,1,Bursa,Mortgage,695,51550.80,253314.26,36,Business,0,No,No
LA-00675,36,133895.63,Private_Sector,11,Master,Single,0,Konya,Family_Home,637,21222.08,34767.24,60,Business,1,No,Yes
LA-00676,39,55522.22,Freelancer,11,High_School,Single,,Konya,Owner,570,23766.18,409522.51,60,Education,4,No,No
LA-00677,44,80156.81,Private_Sector,9,High_School,Married,0,Antalya,Rent,712,10837.20,323412.10,36,Vehicle,0,No,Yes
LA-00678,38,59679.30,Self_Employed,13,High_School,Married,3,Izmir,Owner,644,11831.57,139963.93,48,Education,0,No,Yes
LA-00679,46,45287.86,Private_Sector,6,Bachelor,Married,0,Konya,Mortgage,735,19961.45,712148.44,48,Business,0,No,Yes
LA-00680,37,77071.78,Private_Sector,4,High_School,Single,2,Konya,Mortgage,734,30600.89,222746.01,12,Education,0,Yes,Yes
LA-00681,54,66998.49,Private_Sector,17,High_School,Married,3,Antalya,Rent,638,21858.37,791805.99,48,Business,4,No,No
LA-00682,39,77037.85,Public_Sector,11,Master,Married,1,Antalya,Mortgage,,23794.45,130165.30,60,Education,0,No,Yes
LA-00683,33,48664.27,Private_Sector,5,Bachelor,Married,0,Adana,Family_Home,587,23319.85,231772.40,12,Other,0,No,No
LA-00684,44,59906.05,Public_Sector,14,Master,Married,3,Gaziantep,Rent,738,34945.89,665615.01,120,Business,0,No,No
LA-00685,58,92693.61,Private_Sector,13,Bachelor,Single,0,Konya,Mortgage,716,20669.69,117622.30,84,Business,0,No,Yes
LA-00686,33,89810.17,Self_Employed,0,Bachelor,Married,0,Ankara,Family_Home,686,27020.57,158513.57,48,Vehicle,0,No,No
LA-00687,30,,Self_Employed,7,Bachelor,Single,1,Antalya,Rent,680,34000.88,363761.05,12,Vehicle,1,No,No
LA-00688,43,48408.31,Private_Sector,14,Bachelor,Married,3,Antalya,Mortgage,541,17020.52,268617.25,36,Business,1,Yes,No
LA-00689,29,29051.67,Self_Employed,9,High_School,Married,1,Izmir,Owner,672,16822.97,358682.26,84,Business,0,No,Yes
LA-00690,25,76183.38,Private_Sector,0,Associate,Single,3,Gaziantep,Owner,676,14901.65,379549.38,60,Business,1,No,Yes
LA-00691,65,22292.63,Private_Sector,23,Bachelor,Married,3,Gaziantep,Mortgage,637,11601.99,564590.39,36,Business,0,No,No
LA-00692,43,42245.94,Private_Sector,5,Master,Single,3,Izmir,Rent,693,10907.65,165606.97,24,Education,2,No,Yes
LA-00693,63,76923.52,Private_Sector,21,High_School,Married,1,Antalya,Family_Home,752,34197.74,102419.42,60,Home,1,No,Yes
LA-00694,60,33791.97,Private_Sector,,Bachelor,Divorced,1,Antalya,Rent,675,12200.42,250536.56,24,Debt_Consolidation,1,No,No
LA-00695,22,61906.99,Private_Sector,0,High_School,Single,1,Ankara,Rent,779,,132944.35,48,Debt_Consolidation,0,No,Yes
LA-00696,54,46660.81,Private_Sector,23,Bachelor,Single,0,Gaziantep,Owner,603,14563.29,220068.63,120,Home,0,No,No
LA-00697,25,57251.09,Private_Sector,0,High_School,Single,1,Izmir,Mortgage,753,8124.77,193384.80,12,Vehicle,0,No,No
LA-00698,47,30254.60,Private_Sector,6,Bachelor,Married,0,Izmir,Rent,655,5598.54,89493.51,60,Other,3,No,Yes
LA-00699,68,74786.31,Private_Sector,20,High_School,Single,1,Konya,Owner,703,,396931.08,84,Other,1,No,Yes
LA-00700,38,77383.56,Private_Sector,8,Associate,Married,3,Antalya,Mortgage,628,39819.11,285176.28,36,Business,0,No,Yes
LA-00701,28,34399.29,Private_Sector,0,Bachelor,Single,1,Konya,Mortgage,606,15722.36,290695.34,36,Other,0,No,No
LA-00702,51,101950.33,Freelancer,15,High_School,Divorced,1,Ankara,Rent,863,11265.06,89743.25,48,Education,4,No,Yes
LA-00703,43,33474.50,Private_Sector,14,Master,Married,0,Bursa,Mortgage,568,20183.07,144731.70,84,Debt_Consolidation,0,No,Yes
LA-00704,45,69834.77,Public_Sector,5,High_School,Single,2,Antalya,Rent,883,29018.86,716201.30,24,Other,0,No,Yes
LA-00705,64,111442.24,Private_Sector,17,Bachelor,Single,3,Izmir,Family_Home,755,62563.04,296989.73,120,Other,1,No,Yes
LA-00706,65,46127.91,Public_Sector,21,High_School,Single,0,Izmir,Rent,645,24134.66,570643.78,84,Home,,No,No
LA-00707,23,27964.28,Private_Sector,2,Associate,Married,0,Konya,Owner,632,16696.44,138574.58,12,Vehicle,0,No,Yes
LA-00708,52,78116.92,Public_Sector,11,Associate,Married,0,Antalya,Mortgage,654,21569.09,332310.43,84,Business,2,No,Yes
LA-00709,30,23031.32,Self_Employed,9,High_School,Married,2,Gaziantep,Family_Home,599,8290.25,201808.87,36,Other,0,No,No
LA-00710,40,66331.33,Private_Sector,11,High_School,Married,2,Gaziantep,Rent,570,22269.04,360648.20,60,Education,1,No,Yes
LA-00711,22,33950.42,Public_Sector,4,Master,Divorced,1,Antalya,Family_Home,560,4592.60,210916.58,60,Education,0,No,No
LA-00712,39,55891.89,Freelancer,4,Master,Single,2,Antalya,Mortgage,707,13092.98,639184.37,24,Home,0,No,Yes
LA-00713,28,82675.91,Private_Sector,0,Master,Married,0,Konya,Mortgage,612,44091.05,80712.76,60,Vehicle,3,No,No
LA-00714,22,51482.32,Public_Sector,1,Master,Married,5,Izmir,Owner,741,3547.69,509368.26,84,Education,0,No,Yes
LA-00715,61,36875.12,Private_Sector,17,Master,Single,2,Gaziantep,Rent,591,21967.79,257675.53,120,Vehicle,2,No,No
LA-00716,58,30485.85,Freelancer,18,Bachelor,Single,1,Bursa,Rent,684,,535752.14,24,Vehicle,0,No,No
LA-00717,39,61792.12,Self_Employed,10,Bachelor,Divorced,2,Gaziantep,Owner,649,20793.40,238288.97,12,Other,2,Yes,Yes
LA-00718,31,69023.07,Private_Sector,6,Bachelor,Single,0,Konya,Family_Home,773,41755.33,1469499.97,24,Vehicle,0,No,No
LA-00719,61,476224.95,Self_Employed,13,Bachelor,Single,0,Adana,Family_Home,900,143165.83,297863.87,12,Vehicle,,No,Yes
LA-00720,47,31426.79,Private_Sector,11,Bachelor,Divorced,2,Antalya,Rent,703,19806.56,300644.15,60,Vehicle,0,No,No
LA-00721,61,56158.87,Freelancer,20,High_School,Married,1,Istanbul,Rent,597,28439.42,568833.58,84,Education,1,No,No
LA-00722,26,103731.98,Private_Sector,0,Bachelor,Divorced,4,Antalya,Owner,684,56934.67,230276.77,24,Other,0,No,Yes
LA-00723,60,62249.47,Private_Sector,17,Bachelor,Single,1,Adana,Family_Home,719,18350.88,215627.43,84,Debt_Consolidation,0,No,Yes
LA-00724,27,98234.11,Self_Employed,4,Bachelor,Married,2,Ankara,Mortgage,672,30393.32,82336.11,24,Debt_Consolidation,1,No,Yes
LA-00725,54,40308.60,Private_Sector,14,Bachelor,Married,1,Konya,Owner,680,6522.28,110562.50,60,Education,2,No,No
LA-00726,46,64668.29,Public_Sector,12,High_School,Widowed,2,Ankara,Mortgage,561,3299.02,262712.50,84,Business,2,No,No
LA-00727,32,63694.07,Private_Sector,5,Master,Single,1,Gaziantep,Family_Home,745,29660.88,87196.21,84,Vehicle,2,Yes,Yes
LA-00728,32,144708.54,Self_Employed,8,Bachelor,Single,1,Ankara,Mortgage,733,74462.63,579207.52,60,Business,0,No,Yes
LA-00729,30,59169.62,Self_Employed,2,High_School,Single,1,Gaziantep,Mortgage,624,10437.13,183000.31,60,Vehicle,5,Yes,No
LA-00730,35,32343.12,Private_Sector,2,Bachelor,Married,4,Bursa,Mortgage,697,10312.86,550264.44,120,Business,0,No,Yes
LA-00731,61,180623.77,Public_Sector,10,High_School,Single,0,Konya,Mortgage,789,110614.89,164659.55,120,Debt_Consolidation,0,No,Yes
LA-00732,64,112887.15,Public_Sector,15,Master,Married,0,Ankara,Owner,786,64700.92,269735.25,84,Debt_Consolidation,3,No,Yes
LA-00733,28,101041.91,Self_Employed,1,Bachelor,Single,1,Konya,Mortgage,697,34160.26,68423.12,120,Business,0,Yes,Yes
LA-00734,51,53183.15,Private_Sector,19,Bachelor,Single,1,Adana,Family_Home,699,17007.07,246176.45,12,Other,0,No,No
LA-00735,25,68768.63,Self_Employed,6,Associate,Divorced,3,Konya,Mortgage,621,36930.34,732233.09,36,Vehicle,2,No,No
LA-00736,41,32461.68,Public_Sector,16,High_School,Married,1,Antalya,Family_Home,756,2066.04,175045.29,60,Other,0,No,Yes
LA-00737,53,25905.78,Freelancer,7,Bachelor,Married,0,Gaziantep,Owner,616,2739.97,208038.53,12,Home,1,No,No
LA-00738,55,21065.41,Self_Employed,16,Bachelor,Married,1,Adana,Mortgage,623,11360.01,340199.55,24,Vehicle,0,No,No
LA-00739,28,51372.44,Private_Sector,8,Master,Single,1,Antalya,Family_Home,709,29131.22,366224.97,120,Business,0,No,No
LA-00740,36,65262.89,Private_Sector,0,Master,Married,2,Konya,Owner,628,25746.16,120018.08,24,Business,0,No,Yes
LA-00741,30,40773.16,Private_Sector,7,High_School,Married,2,Izmir,Family_Home,685,15987.19,239011.73,60,Business,1,No,No
LA-00742,37,29088.99,Self_Employed,8,High_School,Married,0,Bursa,Mortgage,679,3556.18,1043525.40,48,Business,0,No,No
LA-00743,22,34658.48,Self_Employed,0,Bachelor,Married,2,Antalya,Family_Home,657,12691.55,747775.52,120,Business,4,No,No
LA-00744,35,31877.23,Public_Sector,7,Bachelor,Married,1,Gaziantep,Family_Home,639,15567.61,1689235.17,12,Debt_Consolidation,1,No,No
LA-00745,51,53372.29,Private_Sector,,Bachelor,Married,2,Ankara,Mortgage,646,9946.79,599986.14,60,Business,0,No,No
LA-00746,58,65281.96,Public_Sector,12,Bachelor,Single,2,Bursa,Family_Home,676,9941.94,88655.16,12,Debt_Consolidation,4,No,No
LA-00747,32,81209.73,Public_Sector,0,Bachelor,Married,1,Adana,Owner,609,27381.80,252456.44,60,Home,3,No,No
LA-00748,31,50917.59,Freelancer,1,Master,Single,0,Konya,Mortgage,711,,560057.31,60,Debt_Consolidation,0,No,Yes
LA-00749,63,62300.85,Public_Sector,21,Bachelor,Single,1,Antalya,Rent,699,18442.58,789090.57,36,Vehicle,4,No,No
LA-00750,69,32158.63,Public_Sector,29,Master,Single,0,Izmir,Mortgage,554,18494.88,36982.50,48,Home,0,No,No
LA-00751,65,34049.89,Retired,16,High_School,Single,3,Ankara,Family_Home,625,5801.28,95744.93,12,Vehicle,0,Yes,Yes
LA-00752,45,86384.29,Freelancer,17,Bachelor,Married,2,Antalya,Family_Home,765,,213998.55,48,Other,0,No,Yes
LA-00753,31,24427.82,Private_Sector,4,Bachelor,Divorced,0,Antalya,Rent,681,11280.04,313709.84,24,Vehicle,0,No,No
LA-00754,30,56409.26,Public_Sector,8,High_School,Married,2,Izmir,Owner,802,24627.42,833312.17,48,Debt_Consolidation,0,Yes,Yes
LA-00755,31,33844.28,Private_Sector,3,Associate,Married,3,Antalya,Mortgage,727,6506.09,450732.47,36,Vehicle,0,Yes,No
LA-00756,44,78629.77,Freelancer,,Bachelor,Single,2,Antalya,Rent,782,24528.03,392721.81,120,Debt_Consolidation,0,No,Yes
LA-00757,23,52118.60,Private_Sector,0,Bachelor,Married,1,Ankara,Rent,586,27427.62,748026.92,24,Education,0,Yes,No
LA-00758,28,25686.36,Freelancer,4,High_School,Married,0,Ankara,Owner,706,1518.04,486906.80,60,Other,0,No,No
LA-00759,40,82334.35,Self_Employed,3,High_School,Single,1,Izmir,Rent,743,42626.40,187342.12,24,Home,1,No,No
LA-00760,35,59957.07,Public_Sector,7,High_School,Married,0,Izmir,Mortgage,716,8416.20,53960.25,48,Debt_Consolidation,0,No,Yes
LA-00761,61,62988.78,Self_Employed,23,Master,Married,2,Istanbul,Rent,633,34091.13,243250.21,84,Education,2,Yes,No
LA-00762,66,26280.76,Private_Sector,21,Associate,Widowed,2,Ankara,Rent,697,3839.63,301185.51,24,Other,0,No,No
LA-00763,53,121876.44,Private_Sector,12,Master,Single,2,Konya,Owner,,56852.75,319791.07,36,Other,4,No,Yes
LA-00764,48,47154.53,Freelancer,7,Bachelor,Divorced,1,Istanbul,Owner,710,16293.52,125232.20,48,Business,0,No,Yes
LA-00765,29,120135.69,Public_Sector,3,Master,Married,2,Antalya,Rent,720,60587.51,76175.12,12,Business,0,Yes,Yes
LA-00766,29,46416.79,Private_Sector,7,High_School,Married,0,Bursa,Owner,624,13619.08,308614.55,84,Debt_Consolidation,0,No,No
LA-00767,42,78632.47,Self_Employed,6,Bachelor,Single,0,Izmir,Owner,629,8225.78,149869.13,36,Home,1,No,Yes
LA-00768,35,27418.07,Freelancer,13,Bachelor,Married,0,Istanbul,Family_Home,669,14565.80,194220.63,12,Business,0,No,No
LA-00769,45,41249.11,Private_Sector,15,Master,Single,1,Antalya,Rent,673,9228.66,199001.82,60,Other,1,No,No
LA-00770,62,54098.27,Private_Sector,15,Bachelor,Married,2,Konya,Owner,564,21280.13,203869.55,12,Education,0,No,No
LA-00771,53,30681.75,Public_Sector,19,High_School,Married,0,Ankara,Owner,731,2263.47,264464.90,120,Education,0,No,Yes
LA-00772,34,71708.67,Private_Sector,9,High_School,Divorced,3,Bursa,Mortgage,651,4662.11,121517.38,12,Education,1,No,Yes
LA-00773,65,54496.37,Public_Sector,20,High_School,Married,2,Antalya,Rent,692,28109.73,1086378.03,48,Debt_Consolidation,0,Yes,No
LA-00774,39,57457.87,Private_Sector,7,Associate,Married,2,Adana,Owner,598,6827.99,119753.36,120,Home,0,No,Yes
LA-00775,23,48320.31,Private_Sector,0,High_School,Married,2,Bursa,Mortgage,626,12435.36,851131.83,84,Business,1,No,Yes
LA-00776,23,47783.62,Retired,0,High_School,Married,1,Konya,Family_Home,681,28679.99,533997.02,60,Business,1,Yes,No
LA-00777,29,53824.67,Self_Employed,0,Bachelor,Single,1,Istanbul,Mortgage,658,20096.62,762780.92,48,Vehicle,0,No,No
LA-00778,62,51290.88,Private_Sector,19,Master,Married,3,Istanbul,Owner,598,13980.65,763988.65,60,Business,0,Yes,Yes
LA-00779,36,45816.15,Freelancer,10,Master,Married,1,Ankara,Mortgage,607,2975.71,425941.52,36,Education,1,No,No
LA-00780,49,54485.94,Freelancer,15,High_School,Married,0,Izmir,Mortgage,835,17259.01,298448.20,36,Debt_Consolidation,0,Yes,Yes
LA-00781,32,45588.81,Private_Sector,5,High_School,Single,2,Gaziantep,Owner,745,11914.27,152112.23,120,Business,0,No,Yes
LA-00782,43,49961.68,Public_Sector,14,Bachelor,Married,2,Izmir,Rent,,12460.40,269464.74,120,Education,1,No,No
LA-00783,25,,Public_Sector,2,Master,Married,2,Istanbul,Family_Home,631,22980.87,372064.62,36,Vehicle,1,Yes,Yes
LA-00784,28,56964.30,Private_Sector,4,High_School,Married,1,Izmir,Mortgage,,20428.88,402253.83,48,Business,0,No,No
LA-00785,41,82009.39,Private_Sector,9,Bachelor,Married,0,Gaziantep,Mortgage,510,11692.48,178969.73,120,Other,0,No,Yes
LA-00786,32,30747.59,Retired,11,High_School,Single,3,Izmir,Mortgage,504,13336.07,511400.65,48,Business,1,No,No
LA-00787,29,62273.34,Private_Sector,,Master,Single,1,Ankara,Rent,519,26120.11,425542.29,48,Business,4,No,No
LA-00788,26,84546.65,Public_Sector,5,Bachelor,Married,1,Adana,Family_Home,669,39655.20,67701.48,12,Vehicle,1,No,Yes
LA-00789,32,63882.74,Public_Sector,13,Master,Single,1,Adana,Owner,471,35519.03,390846.19,84,Other,1,No,No
LA-00790,55,15000.00,Private_Sector,20,High_School,Single,1,Ankara,Mortgage,639,5884.08,105425.10,36,Other,4,No,No
LA-00791,69,40710.00,Private_Sector,23,Master,Married,2,Adana,Mortgage,624,24503.74,184958.96,48,Other,0,No,Yes
LA-00792,52,66977.34,Public_Sector,13,Bachelor,Single,0,Antalya,Owner,636,22180.82,248686.19,12,Education,1,No,No
LA-00793,62,36179.59,Freelancer,13,High_School,Single,2,Izmir,Family_Home,605,11320.55,237807.39,24,Home,1,No,No
LA-00794,38,81537.25,Self_Employed,4,Bachelor,Divorced,3,Ankara,Rent,609,22852.47,961800.73,24,Debt_Consolidation,0,No,No
LA-00795,55,40424.87,Self_Employed,13,Bachelor,Single,0,Adana,Rent,614,11199.30,182388.68,60,Debt_Consolidation,0,No,No
LA-00796,31,54842.99,Private_Sector,6,Bachelor,Married,3,Adana,Family_Home,571,10636.89,188937.75,24,Education,6,No,No
LA-00797,42,58056.40,Private_Sector,4,Bachelor,Single,0,Adana,Mortgage,690,30497.66,324677.46,24,Vehicle,0,No,Yes
LA-00798,40,39581.99,Self_Employed,2,Master,Widowed,3,Izmir,Owner,689,9061.37,172075.13,60,Vehicle,0,No,Yes
LA-00799,41,34969.14,Private_Sector,8,High_School,Single,2,Adana,Rent,614,4338.42,288339.13,24,Education,1,No,Yes
LA-00800,58,26225.05,Retired,21,Bachelor,Single,2,Gaziantep,Owner,633,15211.12,245396.94,24,Education,0,No,No
LA-00801,64,32973.31,Private_Sector,23,Master,Single,2,Antalya,Rent,641,2695.08,432929.96,120,Home,0,No,Yes
LA-00802,66,92013.68,Public_Sector,20,High_School,Married,1,Bursa,Rent,568,34445.90,87402.50,24,Business,0,No,No
LA-00803,47,53719.56,Retired,21,High_School,Married,3,Adana,Rent,762,32804.04,131544.48,36,Vehicle,0,No,No
LA-00804,34,50265.68,Public_Sector,5,Associate,Divorced,0,Adana,Mortgage,701,9570.57,371856.60,84,Vehicle,0,No,Yes
LA-00805,64,29737.09,Self_Employed,23,Bachelor,Married,2,Antalya,Family_Home,491,11619.24,1600830.09,60,Vehicle,1,Yes,No
LA-00806,21,34938.70,Private_Sector,,Master,Married,1,Bursa,Owner,570,13291.63,243029.80,84,Debt_Consolidation,2,No,No
LA-00807,42,66577.65,Private_Sector,16,High_School,Married,2,Ankara,Family_Home,729,21625.98,532640.19,60,Debt_Consolidation,0,No,Yes
LA-00808,63,51207.48,Freelancer,17,Bachelor,Married,3,Ankara,Mortgage,713,27682.57,70274.78,24,Home,0,No,Yes
LA-00809,21,42937.34,Freelancer,1,High_School,Married,0,Izmir,Rent,726,3643.29,528156.06,84,Debt_Consolidation,0,No,No
LA-00810,57,43259.27,Public_Sector,23,Bachelor,Single,4,Adana,Rent,489,12975.67,109600.48,36,Business,0,No,No
LA-00811,61,48177.31,Private_Sector,12,Master,Divorced,0,Konya,Owner,559,15868.08,317471.52,12,Business,1,No,No
LA-00812,56,90535.76,Self_Employed,9,Master,Single,2,Bursa,Rent,757,24931.34,209805.58,12,Vehicle,0,Yes,Yes
LA-00813,36,44628.19,Private_Sector,6,High_School,Married,1,Antalya,Owner,824,7976.07,213971.94,84,Business,,No,Yes
LA-00814,46,52169.03,Private_Sector,10,Associate,Married,2,Konya,Mortgage,586,22395.77,147609.78,24,Business,0,Yes,No
LA-00815,23,42297.10,Public_Sector,0,High_School,Married,1,Konya,Mortgage,,3876.16,166725.64,24,Business,1,No,Yes
LA-00816,32,69663.88,Private_Sector,5,Bachelor,Married,1,Istanbul,Rent,644,3584.04,330722.29,48,Other,5,No,No
LA-00817,25,46853.24,Self_Employed,2,Doctorate,Married,2,Antalya,Owner,780,26576.09,606459.45,48,Other,0,No,No
LA-00818,31,40935.91,Private_Sector,0,Master,Married,3,Konya,Rent,770,6793.57,252809.71,12,Vehicle,0,Yes,Yes
LA-00819,38,55004.19,Public_Sector,10,Bachelor,Married,3,Ankara,Mortgage,666,23136.35,310180.99,12,Business,1,No,No
LA-00820,28,32383.27,Private_Sector,6,Associate,Divorced,2,Izmir,Family_Home,616,4795.52,225250.04,120,Education,1,No,No
LA-00821,33,35632.35,Freelancer,8,High_School,Single,4,Ankara,Mortgage,620,,332834.87,60,Other,0,No,No
LA-00822,22,61067.67,Public_Sector,4,Bachelor,Married,0,Antalya,Rent,599,33716.94,151826.91,24,Debt_Consolidation,0,No,Yes
LA-00823,49,52310.84,Private_Sector,18,Bachelor,Married,2,Adana,Rent,673,18998.95,98353.94,12,Other,2,No,No
LA-00824,24,30998.72,Private_Sector,6,Master,Divorced,3,Adana,Owner,511,17644.90,738912.58,60,Vehicle,3,No,No
LA-00825,61,,Public_Sector,15,Bachelor,Single,2,Konya,Mortgage,582,6691.31,141008.92,24,Education,1,No,No
LA-00826,33,68045.55,Private_Sector,5,Bachelor,Married,2,Istanbul,Rent,709,10214.36,295167.05,12,Debt_Consolidation,0,No,Yes
LA-00827,37,40071.50,Private_Sector,13,Bachelor,Married,0,Antalya,Family_Home,641,10203.83,211130.87,24,Vehicle,1,No,No
LA-00828,23,30515.20,Public_Sector,2,Doctorate,Married,1,Antalya,Rent,628,17310.44,943391.76,24,Debt_Consolidation,2,No,No
LA-00829,28,36657.03,Private_Sector,4,Master,Single,1,Gaziantep,Mortgage,634,19243.20,206752.62,60,Home,0,No,No
LA-00830,61,45024.67,Self_Employed,17,High_School,Married,2,Gaziantep,Mortgage,628,20356.08,71200.38,120,Business,0,No,Yes
LA-00831,62,116308.18,Public_Sector,24,High_School,Married,2,Ankara,Mortgage,748,30026.64,67043.83,84,Debt_Consolidation,0,No,Yes
LA-00832,69,45719.84,Public_Sector,14,Associate,Single,1,Ankara,Owner,782,28084.96,286158.62,48,Vehicle,0,No,Yes
LA-00833,29,37266.78,Public_Sector,0,Bachelor,Married,4,Gaziantep,Owner,786,16431.77,417481.44,24,Education,0,No,Yes
LA-00834,40,78471.23,Private_Sector,7,Associate,Single,3,Bursa,Family_Home,727,19175.00,153048.04,120,Debt_Consolidation,0,No,Yes
LA-00835,68,22741.07,Private_Sector,22,Bachelor,Single,2,Adana,Family_Home,626,8916.17,249911.03,24,Other,0,No,No
LA-00836,30,54073.84,Private_Sector,10,Bachelor,Divorced,0,Adana,Rent,519,32366.29,259955.50,84,Business,1,Yes,No
LA-00837,42,50910.56,Private_Sector,9,Master,Married,0,Adana,Mortgage,825,26041.94,58589.35,24,Education,3,No,Yes
LA-00838,46,47219.36,Self_Employed,19,Bachelor,Married,0,Ankara,Rent,861,21524.29,158482.09,24,Business,0,No,Yes
LA-00839,30,38815.60,Public_Sector,0,Master,Married,0,Bursa,Family_Home,649,9143.92,276288.12,12,Home,1,No,No
LA-00840,50,,Freelancer,9,Associate,Single,2,Antalya,Rent,761,45349.30,88932.07,24,Home,1,No,Yes
LA-00841,37,31928.32,Private_Sector,13,Master,Married,1,Gaziantep,Mortgage,646,16431.73,516499.46,60,Education,0,No,Yes
LA-00842,67,92050.83,,20,Bachelor,Married,1,Izmir,Owner,747,17862.35,224941.50,60,Home,3,No,Yes
LA-00843,30,76626.60,Private_Sector,12,High_School,Divorced,2,Istanbul,Owner,613,15469.58,181452.62,36,Business,1,No,No
LA-00844,48,,Retired,13,Bachelor,Married,2,Adana,Rent,637,3349.39,190471.13,60,Home,3,No,No
LA-00845,34,137378.74,Freelancer,10,Doctorate,Married,3,Gaziantep,Rent,900,64270.58,444894.22,120,Home,0,No,Yes
LA-00846,42,73896.13,Public_Sector,6,Bachelor,Married,1,Antalya,Rent,645,45799.68,273309.51,84,Home,0,No,No
LA-00847,56,58603.42,Private_Sector,10,Bachelor,Married,1,Gaziantep,Rent,712,15620.82,652068.23,120,Other,0,No,Yes
LA-00848,61,76515.16,Private_Sector,17,Associate,Single,5,Antalya,Mortgage,531,44469.98,239585.58,120,Education,0,No,No
LA-00849,35,55206.14,Private_Sector,7,Master,Single,1,Konya,Rent,764,31234.95,132231.92,24,Debt_Consolidation,0,No,Yes
LA-00850,45,31596.79,Freelancer,11,Master,Single,,Istanbul,Rent,661,16917.23,111772.06,60,Debt_Consolidation,1,No,Yes
LA-00851,34,41798.86,Retired,10,Bachelor,Single,2,Konya,Rent,582,15716.73,298729.36,48,Other,1,No,No
LA-00852,61,20617.18,Private_Sector,12,High_School,Single,1,Gaziantep,Mortgage,715,4065.12,250230.00,12,Vehicle,0,No,Yes
LA-00853,57,61138.13,Freelancer,17,Doctorate,Single,3,Bursa,Rent,743,,654714.78,24,Home,0,No,Yes
LA-00854,27,33172.74,Retired,6,Bachelor,Single,1,Konya,Rent,673,4907.74,154954.47,36,Business,0,No,No
