customer_id,age,annual_income,debt_to_income,credit_score,employment_years,loan_amount,loan_term_months,late_payments_24m,credit_utilization,region,employment_type,education_level,home_ownership,loan_purpose,device_type,application_hour,default_risk
CUST-00684,20,48602,0.199,648,0.4,22911,12,1,0.111,Ic Anadolu,Maasli,Yuksek Lisans,Ipotekli,Is Kurma,Web,16,1
CUST-00685,55,75036,0.365,,21.7,21111,84,3,0.101,Ic Anadolu,Sozlesmeli,Onlisans,Kiraci,Is Kurma,Android,3,0
CUST-00686,26,31898,0.064,,8.7,8286,36,2,0.088,Ege,Serbest,Onlisans,Kiraci,Egitim,Android,21,0
CUST-00687,27,33383,0.319,654,3.6,17349,60,2,0.000,Marmara,Maasli,Lise,Ev Sahibi,Tasit,Android,3,0
CUST-00688,30,71523,0.353,635,5.6,25666,12,1,,Guneydogu Anadolu,Sozlesmeli,Lise,Ev Sahibi,Egitim,Android,23,0
CUST-00689,58,109784,0.149,668,0.6,24474,60,1,0.402,Ege,,Doktora,Kiraci,Borc Birlestirme,Android,13,0
CUST-00690,39,,0.386,666,7.6,19593,120,3,0.461,Akdeniz,Maasli,Onlisans,Ev Sahibi,Ihtiyac,Web,17,0
CUST-00691,45,52986,0.322,639,13.5,16693,48,1,0.223,Ic Anadolu,Maasli,Lisans,Kiraci,Ihtiyac,iOS,1,0
CUST-00692,45,98498,0.409,643,4.7,33293,36,5,0.588,Karadeniz,Serbest,Yuksek Lisans,Aile Yaninda,Ihtiyac,,14,0
CUST-00693,20,62743,0.495,625,0.0,16023,12,7,0.785,Marmara,Issiz,Yuksek Lisans,Ev Sahibi,Borc Birlestirme,Android,16,1
CUST-00694,39,50170,0.162,614,19.1,27375,60,0,0.405,Akdeniz,Maasli,Lisans,Kiraci,Egitim,iOS,5,0
CUST-00695,31,79166,0.233,687,9.2,27608,36,0,0.680,Ege,Maasli,Yuksek Lisans,Kiraci,Tasit,Android,2,0
CUST-00696,38,100308,0.445,633,0.0,47117,36,6,0.724,Akdeniz,Issiz,Onlisans,Ev Sahibi,Ihtiyac,Web,22,1
CUST-00697,45,59908,0.129,635,11.0,10704,36,0,0.076,Guneydogu Anadolu,Maasli,Onlisans,Ipotekli,Egitim,iOS,22,0
CUST-00698,30,58840,0.271,622,0.0,30661,60,3,0.238,Marmara,,Lisans,Kiraci,Tasit,Web,9,0
CUST-00699,43,56591,0.412,647,17.9,8736,12,1,0.360,Marmara,Maasli,Lisans,Ipotekli,Borc Birlestirme,iOS,20,0
CUST-00700,36,56525,0.258,671,9.8,64537,36,2,0.423,Marmara,Maasli,Lise,Ev Sahibi,Konut,Web,1,0
CUST-00701,46,37127,0.497,671,0.0,19614,120,1,0.535,Akdeniz,Issiz,Lise,Ipotekli,Borc Birlestirme,Android,7,0
CUST-00702,60,87092,0.402,659,11.7,27582,36,4,0.356,Marmara,Maasli,Onlisans,Kiraci,Tasit,iOS,11,1
CUST-00703,50,90552,0.187,651,22.4,16309,48,2,0.489,Marmara,,Yuksek Lisans,Kiraci,Ihtiyac,iOS,6,0
CUST-00704,35,62659,0.340,664,16.6,24987,12,0,0.164,Akdeniz,Maasli,Yuksek Lisans,Kiraci,Egitim,Web,0,0
CUST-00705,38,41664,0.404,683,2.9,16014,84,2,0.000,Marmara,Maasli,Onlisans,Ipotekli,Borc Birlestirme,Android,21,0
CUST-00706,31,52883,0.385,662,8.6,22842,48,2,0.437,Marmara,Maasli,Lisans,Ev Sahibi,Egitim,Android,23,0
CUST-00707,18,73327,0.241,647,1.2,28182,48,1,0.325,Marmara,Maasli,Onlisans,Ev Sahibi,Ihtiyac,Android,9,0
CUST-00708,35,50293,,713,11.1,20581,12,1,0.587,Ic Anadolu,Maasli,Lise,Kiraci,Is Kurma,iOS,16,0
CUST-00709,54,79567,0.044,713,,19771,48,1,0.230,Ic Anadolu,Maasli,Lisans,Aile Yaninda,Tasit,iOS,0,0
CUST-00710,18,87569,0.367,630,0.0,111771,60,,0.254,Ic Anadolu,Emekli,Onlisans,Ev Sahibi,Konut,Android,17,0
CUST-00711,55,37650,0.244,703,27.8,9525,36,1,0.377,Guneydogu Anadolu,Maasli,Onlisans,Ev Sahibi,Is Kurma,Android,14,0
CUST-00712,35,29858,0.522,662,10.5,9352,120,2,0.403,Marmara,Maasli,Yuksek Lisans,Ipotekli,Ihtiyac,Android,10,0
CUST-00713,18,45596,0.537,629,0.0,12045,48,0,0.093,Karadeniz,Maasli,Onlisans,Ipotekli,Saglik,iOS,16,0
CUST-00714,42,85469,0.218,715,13.8,51129,48,2,,Ege,Emekli,Lise,Kiraci,Saglik,iOS,1,0
CUST-00715,40,95535,0.544,654,6.4,15393,12,4,0.903,Marmara,Serbest,Yuksek Lisans,Kiraci,Ihtiyac,Android,2,0
CUST-00716,22,67691,0.456,683,1.6,46025,60,1,0.073,Ic Anadolu,Maasli,Lisans,Ipotekli,Konut,Android,3,0
CUST-00717,56,34976,0.412,651,11.2,9026,48,2,0.418,Ic Anadolu,Maasli,Lise,Ev Sahibi,Ihtiyac,iOS,23,0
CUST-00718,31,,0.146,670,8.7,13174,60,0,0.187,Marmara,Maasli,Onlisans,Ev Sahibi,Borc Birlestirme,Android,20,1
CUST-00719,41,78634,0.400,604,22.5,13130,24,4,0.755,Marmara,Maasli,Lise,Ev Sahibi,Ihtiyac,Web,6,0
CUST-00720,53,119213,0.200,683,25.7,64171,60,0,0.185,Karadeniz,Serbest,Lisans,Aile Yaninda,Tasit,Web,4,0
CUST-00721,43,75378,0.030,709,15.9,19595,24,4,0.371,Marmara,Maasli,Lisans,Aile Yaninda,Ihtiyac,Android,21,0
CUST-00722,56,31432,0.582,676,11.0,10894,120,1,0.739,Marmara,Serbest,Onlisans,Kiraci,Egitim,Android,10,0
CUST-00723,32,118628,0.217,647,10.8,63094,24,0,0.394,Marmara,Maasli,Yuksek Lisans,Ev Sahibi,Egitim,Android,7,0
CUST-00724,20,76685,,642,0.0,43366,84,1,0.524,Ic Anadolu,Maasli,Yuksek Lisans,Ipotekli,Is Kurma,iOS,8,0
CUST-00725,56,79404,0.338,632,12.7,39918,24,1,0.288,Ic Anadolu,Sozlesmeli,Lisans,Kiraci,Tasit,iOS,13,1
CUST-00726,37,47036,0.395,644,10.8,23806,12,3,0.393,Guneydogu Anadolu,Emekli,Lisans,Ipotekli,Ihtiyac,Web,16,0
CUST-00727,39,57573,0.191,533,0.0,8619,36,5,0.525,Karadeniz,Issiz,Lisans,Ev Sahibi,Ihtiyac,Android,20,1
CUST-00728,49,38183,0.490,675,22.6,17591,36,2,0.229,Marmara,Maasli,Onlisans,Ev Sahibi,Tasit,iOS,23,0
CUST-00729,50,79438,0.128,702,7.5,21546,36,0,0.219,Ege,Emekli,Lisans,Kiraci,Egitim,Web,18,0
CUST-00730,42,56166,0.431,667,13.6,13057,24,1,0.608,Marmara,Sozlesmeli,Lise,Aile Yaninda,Saglik,iOS,18,0
CUST-00731,46,32270,0.368,653,19.3,16584,60,0,0.221,Karadeniz,Maasli,Onlisans,Kiraci,Ihtiyac,iOS,4,0
CUST-00732,47,45821,0.100,729,23.7,10416,60,2,0.020,Ic Anadolu,Serbest,Onlisans,Kiraci,Is Kurma,Web,18,0
CUST-00733,21,63744,0.386,612,,10184,24,3,0.506,Marmara,Issiz,,Ipotekli,Saglik,Web,5,0
CUST-00734,52,33222,0.392,654,18.0,20220,48,2,0.457,Guneydogu Anadolu,Maasli,Onlisans,Ipotekli,Tasit,Android,17,0
CUST-00735,34,46398,0.045,625,8.2,42307,24,0,0.353,Marmara,Maasli,Lise,Aile Yaninda,Konut,Android,10,0
CUST-00736,37,70690,0.234,624,13.7,15124,48,,0.313,Akdeniz,Maasli,Lisans,Ev Sahibi,Egitim,Android,17,0
CUST-00737,50,2890,0.280,733,23.6,9569,84,2,0.433,Ege,Maasli,Onlisans,Kiraci,Is Kurma,Android,5,0
CUST-00738,39,56817,0.341,657,2.6,27860,24,1,0.372,Marmara,Maasli,Doktora,Ipotekli,Tasit,Android,8,0
CUST-00739,35,55254,0.320,612,11.1,54472,36,1,0.460,Guneydogu Anadolu,Maasli,Lise,Kiraci,Konut,Android,7,0
CUST-00740,20,46088,0.299,615,0.2,12423,24,3,0.125,Ege,Sozlesmeli,Doktora,Ipotekli,Ihtiyac,Android,12,0
CUST-00741,37,95686,0.215,647,11.3,13511,12,1,0.338,Ege,Serbest,Yuksek Lisans,Kiraci,Borc Birlestirme,Android,4,0
CUST-00742,28,30511,0.152,,1.7,6761,12,1,0.536,Marmara,Maasli,Onlisans,Aile Yaninda,Saglik,Android,3,0
CUST-00743,53,,0.333,615,14.0,15986,24,2,0.130,Ic Anadolu,Sozlesmeli,Lise,Kiraci,Ihtiyac,Android,13,0
CUST-00744,38,37073,0.252,611,11.5,23395,84,1,0.888,Akdeniz,Maasli,Lise,Ev Sahibi,Saglik,Android,16,0
CUST-00745,41,21794,0.082,646,3.2,5000,36,0,0.516,Ic Anadolu,Serbest,Lise,Kiraci,Ihtiyac,iOS,8,0
CUST-00746,28,77674,0.372,560,0.0,33671,24,6,0.680,Akdeniz,Issiz,Lisans,Ev Sahibi,Egitim,Web,9,1
CUST-00747,37,42733,0.476,676,2.2,21355,48,3,0.546,Ege,Maasli,Lise,Ipotekli,Konut,Android,23,0
CUST-00748,44,139377,0.057,728,18.4,64415,48,1,0.502,Akdeniz,Maasli,Lisans,Ev Sahibi,Ihtiyac,Android,5,0
CUST-00749,32,34635,0.235,641,8.8,14913,12,2,0.562,Marmara,Maasli,Lisans,Kiraci,Tasit,Web,11,0
CUST-00750,41,43312,0.089,711,15.0,26133,36,0,0.619,Marmara,Maasli,Lise,Ev Sahibi,Tasit,Web,1,0
CUST-00751,20,22237,,654,1.3,5000,84,2,0.657,Marmara,Serbest,Lise,Ipotekli,Ihtiyac,iOS,19,0
CUST-00752,47,84886,0.499,674,12.3,10593,60,1,0.337,Ic Anadolu,Maasli,Yuksek Lisans,Ipotekli,Egitim,Web,23,1
CUST-00753,23,73391,0.538,592,0.0,29358,36,2,0.545,Ege,Maasli,Yuksek Lisans,Ipotekli,Egitim,,16,0
CUST-00754,28,20060,0.346,694,7.4,5000,36,2,0.428,Dogu Anadolu,Serbest,Lisans,Ipotekli,Egitim,iOS,2,0
CUST-00755,24,26652,0.345,577,0.0,13447,60,6,0.454,Ege,Issiz,Lisans,Ev Sahibi,Is Kurma,Android,14,1
CUST-00756,56,,0.020,694,11.1,26911,60,2,0.276,Karadeniz,Maasli,Lisans,Ev Sahibi,Konut,iOS,10,0
CUST-00757,43,53378,0.169,634,23.1,29655,36,0,0.265,Marmara,Serbest,Lisans,Ev Sahibi,Borc Birlestirme,iOS,16,0
CUST-00758,52,58948,0.389,659,9.9,23168,24,3,0.472,Marmara,Serbest,Lise,Aile Yaninda,Borc Birlestirme,iOS,19,0
CUST-00759,53,66248,,709,12.8,21543,84,0,0.045,Ege,Maasli,Lisans,Aile Yaninda,Borc Birlestirme,Web,0,0
CUST-00760,35,,0.228,614,7.5,6238,60,1,0.216,Ic Anadolu,Maasli,Lisans,Kiraci,Is Kurma,Android,21,0
CUST-00761,65,59657,0.323,619,5.6,27040,48,2,0.361,Akdeniz,Maasli,Lisans,Ipotekli,Ihtiyac,Android,0,0
CUST-00762,41,101824,0.363,661,14.7,19319,36,2,0.517,Ic Anadolu,Maasli,Yuksek Lisans,Aile Yaninda,Tasit,iOS,6,0
CUST-00763,34,34777,0.123,642,0.0,8965,36,2,,Dogu Anadolu,Serbest,Lisans,Ev Sahibi,Ihtiyac,Android,8,0
CUST-00764,32,48876,0.574,609,0.0,23531,36,4,0.744,Ege,Issiz,Lise,Ipotekli,Ihtiyac,Android,12,1
CUST-00765,54,88305,0.394,656,36.3,41231,36,0,0.360,Ic Anadolu,Maasli,Lisans,Ipotekli,Borc Birlestirme,Android,19,0
CUST-00766,33,50332,0.270,639,10.0,48028,48,0,0.633,Akdeniz,Serbest,Lise,Kiraci,Konut,iOS,5,0
CUST-00767,42,54711,0.332,658,17.1,21807,12,4,0.101,Dogu Anadolu,Maasli,Lise,Ipotekli,Ihtiyac,Android,10,1
CUST-00768,49,51557,0.250,697,26.5,13056,84,4,0.008,Akdeniz,Maasli,Lisans,Ev Sahibi,Ihtiyac,Android,0,1
CUST-00769,43,60046,0.329,596,13.5,23248,12,4,0.795,Ic Anadolu,Maasli,Yuksek Lisans,Ev Sahibi,Egitim,Android,15,0
CUST-00770,41,47692,0.189,671,11.4,24926,36,3,0.478,Dogu Anadolu,Serbest,Lisans,Kiraci,Ihtiyac,Android,16,1
CUST-00771,35,,0.521,665,8.6,20495,36,2,0.276,Ege,Maasli,Onlisans,Ipotekli,Borc Birlestirme,Android,10,0
CUST-00772,34,23777,0.515,701,12.4,13018,24,2,0.598,Ege,Maasli,,Ipotekli,Konut,iOS,21,0
CUST-00773,49,59007,0.196,633,4.9,28245,36,0,0.442,Marmara,Maasli,Lisans,Aile Yaninda,Is Kurma,iOS,3,0
CUST-00774,50,30258,,652,9.0,5000,60,0,0.370,Akdeniz,Maasli,Lise,Ev Sahibi,Tasit,iOS,2,0
CUST-00775,45,72411,0.431,682,14.2,57285,48,2,0.359,Ege,Maasli,Lisans,Kiraci,Konut,Web,3,0
CUST-00776,37,98332,0.441,713,6.6,19269,120,0,0.632,Marmara,Maasli,Yuksek Lisans,Ipotekli,Ihtiyac,Android,2,0
CUST-00777,36,68567,0.246,625,4.3,12242,24,0,0.301,Ege,Emekli,Lise,Kiraci,Saglik,Web,18,0
CUST-00778,43,44513,0.271,655,23.2,14890,36,2,0.288,Karadeniz,Maasli,Yuksek Lisans,Kiraci,Ihtiyac,iOS,2,0
CUST-00779,43,48090,0.439,564,0.0,35642,60,4,0.457,Ic Anadolu,Issiz,Onlisans,Kiraci,Konut,Android,8,1
CUST-00780,29,33366,0.455,600,7.3,12395,60,2,0.414,Marmara,Maasli,Lisans,Kiraci,Tasit,Android,2,1
CUST-00781,30,51712,0.267,668,5.6,28181,48,0,0.583,Dogu Anadolu,Maasli,Onlisans,Kiraci,Tasit,Android,5,0
CUST-00782,29,62130,0.323,649,1.0,22712,36,0,0.229,Ic Anadolu,Maasli,Lise,Kiraci,Tasit,Android,11,0
CUST-00783,45,94116,0.305,687,25.2,56348,24,1,0.447,Marmara,Maasli,Lisans,Ev Sahibi,Tasit,iOS,0,0
CUST-00784,33,57813,0.344,644,8.1,7626,12,0,0.396,Ic Anadolu,Serbest,Onlisans,Ipotekli,Tasit,Android,5,0
CUST-00785,39,71299,0.630,673,14.6,20099,36,0,0.589,Marmara,Maasli,Onlisans,Kiraci,Ihtiyac,Android,17,0
CUST-00786,49,60378,0.313,660,17.8,25628,12,0,0.338,Ic Anadolu,Emekli,Onlisans,Kiraci,Borc Birlestirme,Android,1,0
CUST-00787,46,46961,0.079,682,8.7,25675,36,1,0.208,Karadeniz,Maasli,Onlisans,Ev Sahibi,Egitim,Web,1,0
CUST-00788,42,151445,0.387,618,0.0,80277,60,2,0.543,Akdeniz,Issiz,Lisans,Ev Sahibi,Ihtiyac,Android,8,0
CUST-00789,34,36135,0.301,618,9.7,18619,36,13,1.896,Ic Anadolu,Maasli,Onlisans,Kiraci,Ihtiyac,Web,17,1
CUST-00790,25,63776,0.432,612,6.8,10663,48,2,0.495,Ic Anadolu,Maasli,Lise,Kiraci,Egitim,Web,16,0
CUST-00791,51,86134,0.253,714,31.5,21534,24,0,0.428,Ic Anadolu,Maasli,Lisans,Aile Yaninda,Borc Birlestirme,iOS,10,0
CUST-00792,43,56150,0.401,642,16.4,22696,84,0,0.424,Marmara,Maasli,Lise,Ipotekli,Borc Birlestirme,iOS,23,0
CUST-00793,54,55968,0.355,617,24.1,9294,36,1,0.000,Marmara,Maasli,Lisans,Aile Yaninda,Borc Birlestirme,iOS,3,0
CUST-00794,29,3447,0.394,680,4.1,41654,48,4,0.524,Marmara,Sozlesmeli,Yuksek Lisans,Aile Yaninda,Konut,Android,16,0
CUST-00795,30,51396,,703,6.6,27939,36,3,0.675,Akdeniz,Serbest,Yuksek Lisans,Kiraci,Saglik,Android,9,0
CUST-00796,55,107077,0.443,648,13.6,29792,24,4,0.799,Dogu Anadolu,Serbest,Lisans,Kiraci,Ihtiyac,iOS,2,0
CUST-00797,41,59028,0.171,658,11.3,19577,12,1,0.689,Ege,Serbest,Lisans,Aile Yaninda,Borc Birlestirme,Web,2,0
CUST-00798,70,146215,0.365,737,32.4,43859,36,17,2.171,Ege,Serbest,Lisans,Ev Sahibi,Saglik,Android,18,1
CUST-00799,32,29335,0.516,667,4.2,5000,12,2,0.328,Karadeniz,Maasli,Onlisans,Kiraci,Egitim,iOS,10,0
CUST-00800,42,53670,0.707,631,0.0,9092,60,5,0.618,Ege,Issiz,Yuksek Lisans,Ipotekli,Ihtiyac,Android,1,1
CUST-00801,30,75372,0.400,690,5.3,17001,36,,0.595,Dogu Anadolu,Serbest,Lise,Ipotekli,Tasit,Android,7,0
CUST-00802,29,91483,0.218,623,1.2,120930,24,0,0.227,Ege,Maasli,Doktora,Ipotekli,Konut,Android,1,0
CUST-00803,28,18214,0.376,648,,10601,84,3,0.499,Akdeniz,Maasli,Lise,Ev Sahibi,Saglik,Android,10,0
CUST-00804,41,63503,0.399,674,19.2,34873,24,0,0.388,Ic Anadolu,Maasli,Lisans,Kiraci,Borc Birlestirme,iOS,8,0
CUST-00805,47,40877,0.196,670,0.0,17865,60,5,0.789,Karadeniz,Serbest,Lise,Aile Yaninda,Borc Birlestirme,Web,8,0
CUST-00806,18,61198,0.129,662,1.4,34819,60,3,0.234,Akdeniz,Maasli,Yuksek Lisans,Ipotekli,Ihtiyac,Web,20,0
CUST-00807,45,83623,0.314,630,19.7,15304,12,6,0.786,Dogu Anadolu,Serbest,Lise,Ipotekli,Saglik,iOS,19,0
CUST-00808,22,50740,0.305,613,1.5,20854,36,2,0.611,Akdeniz,Maasli,Lisans,Ev Sahibi,Saglik,Android,5,0
CUST-00809,40,68494,0.235,678,18.0,18473,120,4,0.168,Marmara,Serbest,Yuksek Lisans,Ipotekli,Ihtiyac,Android,2,0
CUST-00810,48,37553,0.028,698,10.5,8439,24,1,0.245,Ege,Serbest,,Ev Sahibi,Ihtiyac,iOS,17,0
CUST-00811,21,75561,0.156,623,2.7,24692,120,2,0.373,Karadeniz,Emekli,Lisans,Ipotekli,Ihtiyac,Web,1,1
CUST-00812,20,53318,0.294,638,1.5,10697,24,2,0.444,Akdeniz,Maasli,,Ev Sahibi,Ihtiyac,iOS,22,0
CUST-00813,35,52368,0.194,589,2.8,19181,60,2,0.139,Ic Anadolu,Maasli,Onlisans,Ev Sahibi,Tasit,Android,17,0
CUST-00814,29,43822,0.192,671,4.8,9330,60,3,0.115,Ic Anadolu,Maasli,Onlisans,Ev Sahibi,Is Kurma,Web,15,0
CUST-00815,40,33900,,636,21.1,31705,36,1,0.240,Marmara,Serbest,Lise,Ev Sahibi,Konut,iOS,8,0
CUST-00816,49,75674,0.284,714,,37975,48,3,0.458,Marmara,Serbest,Doktora,Ipotekli,Saglik,Android,14,0
CUST-00817,54,35711,0.466,682,,16308,60,1,0.570,Ege,Maasli,Lisans,Ipotekli,Konut,Android,23,0
CUST-00818,52,95016,0.441,706,14.9,26257,60,1,0.000,Ic Anadolu,Emekli,Lisans,Ipotekli,Ihtiyac,iOS,10,0
CUST-00819,30,5364,0.364,692,9.4,19300,120,4,0.827,Karadeniz,Serbest,Lise,Aile Yaninda,Borc Birlestirme,Android,7,0
CUST-00820,55,85529,0.384,679,12.5,47375,24,1,0.107,Marmara,Serbest,Onlisans,Aile Yaninda,Is Kurma,Web,21,0
CUST-00821,26,75437,0.237,677,5.4,44774,60,2,0.518,Ege,Maasli,Lisans,Ipotekli,Ihtiyac,iOS,8,0
CUST-00822,53,59043,0.069,638,8.5,26508,60,0,0.188,Ic Anadolu,Maasli,Yuksek Lisans,,Ihtiyac,Android,11,0
CUST-00823,50,94907,0.442,649,0.0,42340,84,4,0.595,Akdeniz,Issiz,Yuksek Lisans,Ipotekli,Tasit,iOS,0,0
CUST-00824,42,32794,0.377,665,21.4,17261,60,2,0.760,Marmara,Serbest,Lisans,Ev Sahibi,Is Kurma,iOS,15,0
CUST-00825,20,56245,,650,1.0,30620,12,3,0.220,Marmara,Serbest,Lisans,Kiraci,Tasit,Android,22,0
CUST-00826,61,30483,0.363,696,26.0,12396,36,2,0.540,Akdeniz,Sozlesmeli,Lise,Ev Sahibi,Borc Birlestirme,Android,7,0
CUST-00827,28,42168,0.359,654,7.7,5283,84,3,0.737,Marmara,Sozlesmeli,Lise,Kiraci,Is Kurma,Android,19,0
CUST-00828,27,25264,0.378,664,3.7,11347,36,1,0.604,Marmara,Maasli,Lise,Ev Sahibi,Borc Birlestirme,Android,14,0
CUST-00829,44,78327,0.406,620,12.7,70099,60,22,1.671,Akdeniz,Sozlesmeli,Lisans,Kiraci,Konut,iOS,19,1
CUST-00830,32,57329,0.251,701,8.4,24003,60,1,0.376,Akdeniz,Maasli,,Kiraci,Is Kurma,iOS,2,0
CUST-00831,55,,0.493,640,,24939,36,6,1.081,Ic Anadolu,Issiz,Lisans,Ev Sahibi,Is Kurma,Android,9,1
CUST-00832,43,49980,0.277,674,5.2,18623,36,3,0.488,Guneydogu Anadolu,Sozlesmeli,Lise,Aile Yaninda,Ihtiyac,Web,6,0
CUST-00833,49,,0.095,717,22.5,50818,60,2,0.000,Ic Anadolu,Maasli,Lisans,Kiraci,Egitim,Android,19,0
CUST-00834,31,40874,0.162,600,0.7,19203,36,2,0.216,Ege,,Lise,Ipotekli,Konut,iOS,22,0
CUST-00835,21,50066,0.387,632,0.5,19162,24,0,0.330,Marmara,Maasli,Lise,Ev Sahibi,Ihtiyac,Android,11,0
CUST-00836,34,38984,0.373,643,4.1,31312,60,,0.353,Ic Anadolu,Maasli,Lise,Ipotekli,Konut,Web,8,0
CUST-00837,30,152312,0.481,540,0.0,71725,12,7,0.799,Ege,Issiz,,Ev Sahibi,Is Kurma,iOS,3,1
CUST-00838,35,104842,0.020,732,9.5,92258,36,1,0.198,Akdeniz,Maasli,Lisans,Kiraci,Konut,Android,11,0
CUST-00839,32,24014,,686,1.5,11437,12,3,0.699,Ege,Maasli,Lise,Kiraci,Egitim,Android,9,1
CUST-00840,20,52548,0.341,652,,8898,24,0,0.380,Ege,Maasli,Onlisans,Kiraci,Ihtiyac,Web,19,0
CUST-00841,40,65176,0.258,645,14.4,16594,36,2,0.409,Karadeniz,Maasli,Onlisans,Ipotekli,Ihtiyac,Web,23,0
CUST-00842,18,157237,0.343,661,0.0,68846,60,2,0.503,Dogu Anadolu,Serbest,Lisans,Ipotekli,Ihtiyac,iOS,8,0
CUST-00843,20,48135,0.168,626,0.0,6358,36,0,0.218,Ege,Maasli,Lisans,Aile Yaninda,Tasit,Android,8,0
CUST-00844,18,65751,0.511,626,0.0,20193,60,1,0.318,Ic Anadolu,Maasli,Lisans,Aile Yaninda,Tasit,iOS,4,0
CUST-00845,38,72167,0.318,666,5.9,12366,48,1,0.550,Akdeniz,Maasli,Yuksek Lisans,Kiraci,Borc Birlestirme,Web,12,0
CUST-00846,30,82401,0.195,705,9.0,10417,48,3,0.360,Ic Anadolu,Maasli,Lisans,Aile Yaninda,Ihtiyac,Web,20,0
CUST-00847,43,77770,0.638,684,14.7,46193,60,,,Ic Anadolu,Maasli,Yuksek Lisans,Ipotekli,Egitim,Web,0,1
CUST-00848,24,146135,0.238,659,3.4,51913,12,3,0.838,Karadeniz,Maasli,Doktora,Ev Sahibi,Is Kurma,iOS,16,0
CUST-00849,35,30026,0.127,742,11.9,5000,24,2,0.227,Guneydogu Anadolu,Maasli,Lisans,Kiraci,Egitim,iOS,7,0
CUST-00850,54,36702,0.586,587,26.1,15627,36,3,1.007,Marmara,Maasli,Lise,Kiraci,Borc Birlestirme,iOS,7,0
CUST-00851,18,66781,0.257,641,0.8,37749,12,1,0.454,Marmara,Maasli,Lisans,Ev Sahibi,Saglik,Android,6,0
CUST-00852,29,68198,,617,0.0,34843,60,5,0.621,Marmara,Issiz,Yuksek Lisans,Kiraci,Tasit,iOS,6,1
CUST-00853,52,36788,0.509,690,30.6,12299,60,1,0.469,Marmara,Maasli,Lisans,Ipotekli,Borc Birlestirme,Web,11,0
CUST-00854,56,36045,0.360,667,15.7,10104,60,1,0.480,Guneydogu Anadolu,Maasli,Lise,Ev Sahibi,Konut,Android,8,0
CUST-00855,28,68629,0.262,664,1.0,40182,36,3,0.137,Ic Anadolu,Sozlesmeli,Lisans,Kiraci,Egitim,iOS,23,0
CUST-00856,18,61248,0.098,737,0.0,32502,12,1,0.268,Marmara,Maasli,Onlisans,Ev Sahibi,Tasit,iOS,18,0
CUST-00857,44,60456,,588,11.7,26063,48,3,0.111,Ic Anadolu,Maasli,Lisans,Kiraci,Is Kurma,Android,9,0
CUST-00858,46,34756,0.274,670,27.6,21637,12,1,0.408,Ic Anadolu,Maasli,Yuksek Lisans,Aile Yaninda,Tasit,iOS,12,0
CUST-00859,44,41295,0.271,689,17.4,19510,60,2,0.317,Marmara,Emekli,Onlisans,Kiraci,Borc Birlestirme,Web,11,0
CUST-00860,18,,0.157,605,,19555,120,2,,Ic Anadolu,Serbest,Lise,Kiraci,Ihtiyac,Web,15,0
CUST-00861,47,72656,0.374,620,26.4,46422,12,0,0.311,Karadeniz,Emekli,Lise,Kiraci,Ihtiyac,Android,15,0
CUST-00862,33,74213,0.295,644,10.6,38707,36,0,0.226,Ic Anadolu,Maasli,Yuksek Lisans,Kiraci,Ihtiyac,Web,10,0
CUST-00863,54,53251,0.388,623,34.1,25595,48,3,0.854,Marmara,Maasli,Lisans,Aile Yaninda,Is Kurma,Android,0,0
CUST-00864,47,119797,0.570,676,,49363,36,1,0.553,Ege,Maasli,Lisans,Ipotekli,Borc Birlestirme,iOS,9,0
CUST-00865,38,56883,0.228,698,14.1,28489,60,0,0.282,Marmara,Maasli,Onlisans,Ipotekli,Ihtiyac,Android,13,0
CUST-00866,41,73704,0.178,709,9.6,16416,60,2,0.527,Marmara,Maasli,Lisans,Kiraci,Ihtiyac,Android,8,0
CUST-00867,45,53567,0.511,603,0.0,32081,60,6,1.039,Marmara,Issiz,Lise,Ipotekli,Borc Birlestirme,Web,6,1
CUST-00868,18,23134,0.137,594,0.0,7743,36,0,0.192,Marmara,Maasli,Lise,Kiraci,Is Kurma,iOS,16,1
CUST-00869,54,86783,0.234,676,5.6,44237,36,0,0.369,Ege,Serbest,Doktora,Kiraci,Borc Birlestirme,Web,20,0
CUST-00870,53,41579,0.270,641,3.7,16238,36,3,0.693,Marmara,Maasli,Lise,Ev Sahibi,Is Kurma,Android,6,0
CUST-00871,45,69445,0.616,653,0.0,22097,60,7,,Marmara,Issiz,Lisans,Ipotekli,Borc Birlestirme,Web,16,1
CUST-00872,45,29509,0.412,632,0.0,5000,60,8,0.287,Ic Anadolu,Issiz,Lise,Ipotekli,Saglik,iOS,18,1
CUST-00873,31,60453,0.313,608,4.4,24051,48,2,0.000,Marmara,Maasli,Yuksek Lisans,Aile Yaninda,Is Kurma,Web,18,1
CUST-00874,37,50757,0.094,648,5.1,7206,60,1,0.000,Karadeniz,Maasli,Yuksek Lisans,Ev Sahibi,Is Kurma,iOS,21,0
CUST-00875,34,58079,0.347,675,5.2,28205,84,0,0.660,Ic Anadolu,Maasli,Lise,Ev Sahibi,Tasit,Web,6,0
CUST-00876,33,68166,0.434,639,0.8,35539,60,3,0.537,Guneydogu Anadolu,Maasli,Yuksek Lisans,Ev Sahibi,Ihtiyac,iOS,13,0
CUST-00877,67,97048,0.164,,0.8,27608,12,2,0.618,Ic Anadolu,Maasli,Onlisans,Kiraci,Borc Birlestirme,Web,14,0
