Customer_ID,Age,Gender,Marital_Status,Education_Level,Employment_Type,Annual_Income,Monthly_Debt,Credit_Score,Credit_History_Years,Num_Credit_Cards,Num_Late_Payments,Loan_Amount,Loan_Term_Months,Interest_Rate,Existing_Loans,Savings_Balance,Checking_Balance,Home_Ownership,Dependents,Years_at_Current_Job,Region,Monthly_Expenses,Debt_to_Income_Ratio,Utilization_Rate,Recent_Credit_Inquiries,Has_CoSigner,Previous_Default,Default
CUST-001512,47,Male,Single,,Contract,,2657.08,711.0,23.5,8,0,12207.97,60,6.43,0,12744.72,6587.67,Rent,1,6.6,South,1105.07,0.5014,0.5733,3,No,0,0
CUST-001513,31,Female,Single,Master,Unemployed,21056.6,411.52,780.0,3.3,7,2,24700.83,60,2.95,0,875.17,1025.4,Rent,0,0.6,South,630.23,0.2345,0.254,1,No,0,0
CUST-001514,46,Male,Married,Master,Salaried,62165.03,1190.13,670.0,24.0,2,2,31383.22,60,5.47,1,6632.9,9744.79,Mortgage,2,0.9,East,1067.57,0.2297,0.5035,0,No,0,0
CUST-001515,38,Male,Single,High School,Salaried,21701.44,73.65,730.0,18.3,1,1,44367.28,36,2.87,0,6542.56,2583.22,Own,0,7.2,South,350.0,0.0407,0.8941,0,No,0,0
CUST-001516,47,Female,Married,Bachelor,Retired,64809.69,3385.56,717.0,24.8,8,0,16461.97,60,7.42,1,4467.43,9719.28,Own,1,17.9,North,1771.48,0.6269,0.2878,1,No,0,0
CUST-001517,37,Female,Single,Bachelor,Salaried,35124.96,1885.55,694.0,17.3,4,1,37255.23,36,2.5,3,4385.59,-2555.94,Own,0,13.8,North,615.59,0.6442,0.5988,1,Yes,0,0
CUST-001518,21,Male,Married,High School,Self-employed,53604.99,1867.8,762.0,0.0,2,0,9165.74,36,7.06,2,16186.56,7337.22,Rent,1,2.2,Central,3805.11,0.4181,0.2742,2,No,0,0
CUST-001519,60,Female,Married,Associate,Contract,30210.02,695.91,620.0,39.0,4,1,90489.68,48,12.48,3,1558.87,4721.64,Mortgage,2,18.0,Central,1624.27,0.2764,0.6328,2,No,0,0
CUST-001520,42,Female,Single,Master,Contract,56979.52,511.76,666.0,12.6,9,1,5443.64,84,5.66,0,,3769.4,Own,2,10.1,East,3711.44,0.1078,0.2269,1,No,0,0
CUST-001521,18,Male,Married,Doctorate,Salaried,43016.81,363.17,763.0,0.0,6,0,34678.45,48,10.17,2,6350.41,1766.87,Rent,2,0.0,South,2091.19,0.1013,0.7429,1,Yes,0,0
CUST-001522,34,Female,Married,High School,Salaried,58136.66,2724.95,776.0,13.4,6,0,17842.06,36,2.52,1,7984.34,4629.05,,2,2.3,West,1405.3,0.5625,0.4197,0,No,0,0
CUST-001523,31,Female,Single,High School,Salaried,32943.32,927.74,567.0,11.0,2,2,15102.21,36,9.91,3,1788.42,2717.38,Own,1,7.0,Central,1795.56,0.3379,0.6362,2,No,1,1
CUST-001524,33,Female,Single,Bachelor,Unemployed,26749.64,540.03,554.0,12.0,1,6,40659.15,48,16.08,2,5396.53,,Own,1,1.5,North,1019.25,0.2423,1.0522,0,No,1,1
CUST-001525,54,Male,Married,Master,Salaried,47331.96,1167.38,732.0,28.5,4,0,13088.2,36,5.22,2,2564.72,6386.39,Rent,4,5.5,East,1110.59,0.296,0.4464,2,No,0,0
CUST-001526,46,Male,Married,High School,Retired,17674.8,233.25,738.0,25.2,3,0,17120.11,24,6.08,2,1086.08,2382.2,Rent,1,19.0,West,1133.92,0.1584,0.4404,4,No,0,0
CUST-001527,30,Female,Single,Bachelor,Salaried,95081.73,3601.92,729.0,11.1,3,0,16818.66,48,4.71,2,2777.26,4178.36,Rent,1,6.7,South,2644.46,0.4546,0.586,1,No,0,0
CUST-001528,42,Female,Married,Bachelor,Unemployed,13148.46,590.03,684.0,20.8,5,2,19978.62,60,7.19,0,236.37,518.24,Rent,2,0.4,North,815.81,0.5385,0.431,1,No,0,0
CUST-001529,46,Male,Single,Master,Salaried,147617.31,4132.14,719.0,25.3,1,0,83938.61,60,7.68,0,119515.9,14927.82,Rent,2,16.9,Central,5172.84,0.3359,0.5363,1,No,0,0
CUST-001530,45,Male,Married,High School,Salaried,,406.29,674.0,22.5,3,1,7299.71,24,4.1,1,8789.78,1840.19,Own,2,4.5,North,1260.79,0.1661,0.3734,0,No,0,0
CUST-001531,37,Female,Married,High School,Salaried,45117.0,1258.76,784.0,17.0,1,0,9427.02,60,4.38,2,25543.99,4831.91,Rent,2,4.1,South,2087.15,0.3348,0.4969,1,No,0,0
CUST-001532,24,Non-binary,Single,Bachelor,Salaried,91594.27,3398.14,693.0,2.1,3,1,6830.55,36,7.35,0,21974.51,2458.37,Rent,0,4.1,North,4215.86,0.4452,0.6154,0,No,0,0
CUST-001533,65,Male,Married,High School,Unemployed,8937.88,156.66,796.0,36.8,6,0,9749.64,48,4.58,0,736.01,351.99,Mortgage,2,4.0,East,852.12,0.2103,0.7473,0,No,0,0
CUST-001534,26,Female,Single,Bachelor,Self-employed,99175.49,1742.67,654.0,3.7,2,1,15964.54,36,8.78,2,2382.14,,Own,1,4.3,South,3258.4,0.2109,0.6319,4,No,0,0
CUST-001535,33,Male,Single,Associate,Salaried,59508.04,1216.1,726.0,12.3,1,1,37938.94,12,9.16,2,1602.91,2970.28,Mortgage,2,3.8,South,3403.63,0.2452,,6,No,0,0
CUST-001536,50,Female,Married,Bachelor,Retired,35783.58,1579.03,662.0,31.2,5,1,24189.25,48,8.41,1,8127.9,2382.81,Mortgage,1,15.7,Central,2167.36,0.5295,0.7029,2,Yes,0,0
CUST-001537,39,Male,Divorced,Bachelor,Retired,23703.99,772.32,661.0,15.4,5,1,7453.4,60,9.27,2,6393.11,-506.78,Rent,0,13.7,North,762.95,0.391,0.5743,2,No,0,0
CUST-001538,52,Female,Married,Master,Unemployed,32721.47,1185.2,643.0,31.1,3,2,16451.3,60,8.82,1,2328.24,2843.12,Rent,1,0.6,West,1276.76,0.4347,0.7037,0,Yes,1,1
CUST-001539,45,Female,Single,Associate,Salaried,39091.39,608.37,719.0,23.5,3,1,19099.42,60,5.63,4,790.37,1766.02,Rent,0,12.7,South,1655.05,0.1868,0.5794,2,Yes,0,1
CUST-001540,46,Female,Married,High School,Salaried,31876.53,2222.24,750.0,26.3,3,0,22095.16,60,4.1,2,2054.76,-2643.95,Other,1,9.2,Central,874.12,0.8366,0.3316,1,No,0,0
CUST-001541,46,Female,Divorced,Associate,Contract,57060.12,2838.73,650.0,25.9,1,1,14299.13,36,7.68,3,3220.01,619.58,Rent,2,20.2,South,2254.53,0.597,0.487,2,Yes,0,0
CUST-001542,56,Female,Divorced,High School,Retired,70003.32,1058.08,739.0,35.7,6,0,9407.59,36,7.22,1,21174.79,7377.65,Own,0,7.8,North,3544.14,0.1814,0.7871,0,No,0,0
CUST-001543,45,Female,Single,Master,Salaried,63561.15,2511.15,716.0,25.8,2,1,21726.91,36,6.97,4,2980.94,2411.88,Mortgage,0,2.4,North,3406.0,0.4741,0.3301,2,Yes,0,0
CUST-001544,46,Female,Single,Bachelor,Unemployed,10906.52,221.01,739.0,22.5,1,1,48790.71,72,3.32,0,79.6,274.7,Mortgage,1,2.6,West,713.94,0.2432,0.4615,1,No,0,0
CUST-001545,53,Male,Married,High School,Self-employed,34884.42,1099.45,697.0,30.8,5,1,7653.3,36,5.18,1,4938.78,,Mortgage,0,,South,1161.39,0.3782,0.473,0,No,0,0
CUST-001546,58,Non-binary,Single,Master,Salaried,77164.32,2695.03,673.0,37.7,5,0,35594.8,36,4.64,1,33606.37,2429.3,Rent,2,16.7,South,2438.71,0.4191,0.196,1,No,0,1
CUST-001547,47,Female,Married,Bachelor,Salaried,67318.61,717.15,627.0,27.2,1,3,14062.32,60,9.48,1,12334.0,-2940.15,Own,2,20.1,North,2496.64,0.1278,0.4829,1,No,0,0
CUST-001548,36,Female,Single,Master,Self-employed,52804.93,516.31,667.0,11.7,3,1,13904.08,60,6.71,3,2459.88,3873.25,Rent,0,8.5,Central,2416.87,0.1173,0.1361,2,No,0,0
CUST-001549,36,Female,Single,Bachelor,Salaried,157298.57,1787.95,755.0,16.1,3,0,4435.28,36,4.04,2,22598.13,7489.7,Own,1,8.5,West,7333.19,0.1364,0.9305,4,No,0,1
CUST-001550,40,Female,Married,High School,Salaried,47056.8,633.48,708.0,20.0,1,1,44459.06,48,3.7,0,20983.81,4856.47,Rent,5,9.8,West,2539.89,0.1615,0.7283,0,No,0,0
CUST-001551,56,Female,Married,Bachelor,Salaried,50026.13,1923.2,656.0,37.0,3,1,21198.83,60,5.48,2,2432.66,9235.0,Mortgage,1,5.2,North,1516.47,0.4613,0.4769,1,No,0,0
CUST-001552,51,Female,Single,Bachelor,Salaried,34928.83,662.61,705.0,31.4,1,1,13828.32,24,6.64,2,3028.44,2718.14,Mortgage,1,21.8,South,777.29,0.2276,0.4187,2,Yes,0,0
CUST-001553,47,Male,Married,Master,Unemployed,9931.18,508.01,626.0,23.9,5,2,19460.6,24,11.36,1,0.0,1644.02,Rent,2,1.9,South,612.37,0.6138,,0,No,0,1
CUST-001554,52,Male,Married,Master,Salaried,93725.32,3661.01,611.0,25.9,2,1,85130.52,36,9.72,2,13604.89,963.28,Mortgage,0,20.0,East,4002.83,0.4687,0.1883,0,No,0,0
CUST-001555,45,Female,Married,High School,Contract,88413.68,2248.91,665.0,24.1,2,2,100923.33,36,8.44,1,8037.02,915.96,Mortgage,1,14.3,East,2277.98,0.3052,0.5459,3,Yes,0,0
CUST-001556,30,Female,Single,Bachelor,Self-employed,,2116.46,695.0,7.5,2,0,41759.77,36,6.67,3,19802.54,-473.53,Mortgage,0,3.5,North,1953.05,0.4149,0.1671,2,No,0,1
CUST-001557,31,Male,Married,Bachelor,Retired,78917.45,3946.07,756.0,7.2,1,0,27758.79,72,6.46,1,3962.97,-2511.5,Rent,1,6.2,South,4965.91,0.6,0.6929,3,No,0,0
CUST-001558,37,Female,Married,Bachelor,Salaried,44806.84,773.67,654.0,17.7,2,0,26821.53,36,6.65,2,2127.46,933.5,Mortgage,1,4.6,North,3062.76,0.2072,0.5395,1,No,0,0
CUST-001559,43,Male,Married,Associate,Retired,16801.98,619.24,701.0,24.6,5,0,29119.75,48,3.43,3,1916.29,116.16,Rent,1,4.8,North,534.04,0.4423,0.4959,1,No,0,0
CUST-001560,33,Male,Married,High School,Salaried,54299.28,1107.5,,6.1,3,0,26064.83,48,2.5,0,26067.74,,Rent,3,9.0,South,2373.9,0.2448,0.7465,0,No,0,0
CUST-001561,22,Female,Single,Master,Salaried,95161.86,1482.68,695.0,2.8,5,1,38852.51,36,5.24,2,8408.89,3310.91,Rent,3,1.2,East,4885.66,0.187,0.5883,1,Yes,0,0
CUST-001562,40,Male,Divorced,Doctorate,Salaried,77139.78,2752.83,684.0,18.6,3,3,39789.44,24,5.11,2,14223.34,2707.27,Other,0,3.9,West,3522.95,0.4282,0.8264,2,No,0,0
CUST-001563,36,Male,Single,High School,Self-employed,62359.91,3007.63,717.0,17.8,3,0,46366.56,60,6.2,1,2312.22,2842.45,Rent,0,1.1,Central,2091.76,0.5788,0.5901,0,No,0,1
CUST-001564,33,Female,Single,Bachelor,Salaried,65089.02,2663.33,721.0,11.2,1,1,25106.12,36,7.61,0,10634.08,86.77,Rent,0,4.1,Central,3174.39,0.491,0.4067,2,Yes,0,0
CUST-001565,29,Male,Single,Master,Salaried,46174.08,1204.51,667.0,9.7,1,4,28611.82,36,6.85,0,12857.35,5258.57,Own,1,8.7,West,809.05,0.313,0.4668,1,No,0,1
CUST-001566,30,Female,Divorced,Bachelor,Salaried,60907.44,890.19,730.0,7.4,2,0,30185.54,60,6.54,0,6234.95,5710.22,Mortgage,0,3.0,East,3417.51,0.1754,0.4479,2,No,0,0
CUST-001567,24,Female,Single,,Self-employed,97031.1,1271.74,720.0,3.1,3,3,3884.16,36,6.3,1,154969.79,10343.0,Mortgage,1,3.0,North,5646.77,0.1573,0.5798,1,No,0,1
CUST-001568,43,Male,Single,High School,Salaried,48280.23,904.33,697.0,15.7,3,0,40362.82,60,9.11,0,425.85,1204.67,Rent,1,7.8,South,2587.39,0.2248,0.3784,1,No,0,0
CUST-001569,35,Male,Single,High School,,46464.99,1195.93,685.0,15.4,3,0,12359.48,36,6.21,1,19954.34,5005.77,Own,0,8.5,South,1435.22,0.3089,0.2675,1,No,0,0
CUST-001570,31,Male,Divorced,Bachelor,Salaried,68497.57,1983.2,640.0,7.0,4,1,34588.21,36,8.52,4,6898.07,4335.64,Own,1,7.1,North,2230.76,0.3474,0.5428,1,No,0,1
CUST-001571,56,Male,Divorced,High School,Self-employed,105818.43,931.11,678.0,35.5,2,1,9158.09,60,6.81,0,2133.67,3564.94,Mortgage,0,12.1,East,3135.4,0.1056,0.7017,0,No,0,0
CUST-001572,48,Female,Single,High School,Self-employed,38498.38,729.47,699.0,26.9,5,2,64275.88,84,8.61,1,1868.23,-1027.13,Rent,0,19.0,West,1563.82,0.2274,0.9095,1,Yes,0,1
CUST-001573,47,Female,Married,Master,Salaried,136641.0,3633.96,772.0,24.3,4,1,15371.09,60,5.29,2,59044.88,-1305.56,Rent,1,3.1,South,3443.81,0.3191,0.6915,1,No,0,0
CUST-001574,50,Male,Married,High School,Salaried,45204.75,1933.91,705.0,24.8,2,0,12949.79,60,5.62,1,9650.2,2407.01,Rent,2,2.1,Central,2098.66,0.5134,0.5902,1,Yes,0,1
CUST-001575,43,Female,Married,Bachelor,Salaried,104648.15,580.6,674.0,17.5,4,1,52234.14,84,5.12,1,8350.22,-3500.0,Rent,3,6.5,South,2727.21,0.0666,0.4704,2,No,0,0
CUST-001576,39,Male,Married,High School,Retired,23904.79,757.93,683.0,17.6,4,0,19496.18,84,6.38,2,1969.29,626.92,Rent,3,7.2,East,1437.61,0.3805,0.4515,2,No,0,0
CUST-001577,38,Female,Married,High School,Salaried,37163.65,802.78,691.0,16.3,5,0,10273.16,60,6.61,2,1219.92,350.34,Own,2,16.1,South,2219.95,0.2592,0.3264,0,No,0,0
CUST-001578,46,Male,Single,High School,Unemployed,11345.14,364.21,712.0,22.4,1,1,15853.67,72,8.58,1,338.05,2099.8,Rent,1,1.1,Central,562.4,0.3852,0.5147,1,No,0,1
CUST-001579,45,Female,Married,Master,Salaried,87923.76,2374.21,770.0,19.8,3,0,33847.29,12,3.48,2,3404.3,5131.78,Mortgage,1,9.3,South,5283.71,0.324,0.3295,3,No,0,0
CUST-001580,52,Female,Single,Associate,Contract,62131.13,2033.92,716.0,31.6,2,1,31592.97,36,6.36,3,17444.39,-3500.0,Rent,1,15.5,East,887.91,0.3928,0.3486,1,No,0,0
CUST-001581,59,Female,Single,Associate,Contract,47777.35,511.58,732.0,39.3,5,0,7429.35,24,2.5,2,2322.21,-1510.16,Mortgage,0,29.8,West,1833.63,0.1285,0.2588,1,No,0,0
CUST-001582,53,Male,Single,Associate,Salaried,49360.21,1093.56,721.0,21.0,1,0,43340.54,60,4.54,1,13717.86,-1616.98,Rent,3,18.0,North,2932.71,0.2659,0.2302,0,Yes,0,0
CUST-001583,43,Male,Married,High School,Salaried,31089.33,837.64,739.0,22.3,3,1,73354.46,36,6.58,4,4027.24,2945.32,Own,2,3.4,West,1154.34,0.3233,0.7979,2,No,0,0
CUST-001584,52,Female,Divorced,Bachelor,Self-employed,41353.88,949.82,792.0,31.9,4,0,30397.8,36,2.5,2,5805.4,2022.68,Mortgage,1,2.0,West,1840.92,0.2756,0.5237,0,No,0,0
CUST-001585,42,Female,Married,High School,Salaried,30255.88,665.41,701.0,22.0,6,1,16906.7,60,2.5,1,685.27,-1121.76,Rent,0,6.8,South,556.4,0.2639,0.4646,1,No,0,1
CUST-001586,20,Female,Married,High School,Unemployed,13526.11,378.39,573.0,0.7,1,5,25416.12,12,9.8,2,,-197.4,Own,1,0.2,North,653.77,0.3357,0.6473,3,No,1,1
CUST-001587,22,Male,Widowed,Master,Salaried,76214.99,1793.07,668.0,0.0,4,2,23387.96,60,6.15,2,2806.7,7211.25,Own,1,1.4,North,1795.97,0.2823,0.4287,1,No,0,0
CUST-001588,44,Male,Widowed,High School,Contract,26793.89,937.7,682.0,23.3,3,0,15991.81,60,6.73,2,12976.47,943.78,Rent,0,13.0,North,1701.26,0.42,0.5909,2,No,0,0
CUST-001589,66,Female,Divorced,High School,Salaried,34707.48,956.43,730.0,43.2,8,0,8044.95,36,3.53,3,3409.35,1538.77,Mortgage,2,27.9,West,1973.74,0.3307,0.3518,1,No,0,0
CUST-001590,47,Female,Married,Master,Retired,28654.99,577.5,753.0,25.1,1,1,9467.64,48,2.5,0,4431.26,4756.13,Own,5,18.0,East,1747.26,0.2418,0.4415,1,Yes,0,0
CUST-001591,36,Non-binary,Married,Associate,Salaried,27487.03,487.09,753.0,12.0,1,0,10804.99,60,5.55,0,2038.28,-376.01,Own,2,,West,1190.64,0.2126,0.4937,1,No,0,0
CUST-001592,48,Male,Married,High School,Salaried,15771.72,845.33,724.0,27.5,3,1,11831.1,60,4.35,2,,1570.44,Own,2,13.7,South,656.62,0.6432,0.4128,0,No,0,0
CUST-001593,59,Male,Married,Bachelor,Unemployed,30217.16,1119.89,736.0,39.2,4,0,41315.13,24,6.61,3,723.3,1514.64,Own,1,2.8,North,652.75,0.4447,0.5297,3,No,0,0
CUST-001594,35,Male,Single,Master,Contract,34827.1,903.39,709.0,13.5,1,3,11865.93,60,7.19,0,2826.09,-1221.94,Mortgage,0,8.1,Central,782.49,0.3113,0.5696,1,Yes,0,1
CUST-001595,44,Female,Single,Master,Salaried,67003.58,2637.8,701.0,24.2,2,2,12452.57,36,5.64,3,1808.63,10896.77,Own,0,7.2,South,1638.66,0.4724,0.6815,0,Yes,0,0
CUST-001596,43,Male,Single,Master,Self-employed,95590.57,2322.09,692.0,18.5,3,1,27936.37,60,6.77,2,7621.67,7291.36,Own,3,19.5,West,3838.0,0.2915,0.3581,3,No,0,0
CUST-001597,43,Male,Single,Bachelor,Retired,35690.53,376.96,775.0,22.9,1,0,47488.08,84,2.93,2,5962.04,2607.67,Mortgage,0,16.9,West,2327.43,0.1267,0.1249,1,No,0,0
CUST-001598,38,Female,Married,Associate,Salaried,18724.26,788.95,728.0,19.5,3,0,14825.45,36,7.05,1,349.93,336.18,Rent,2,11.5,South,707.15,0.5056,0.3917,1,Yes,0,0
CUST-001599,41,Female,Single,Bachelor,Contract,43171.18,2552.21,671.0,13.9,2,1,12284.93,36,7.84,4,1430.28,-3497.26,Mortgage,1,15.6,North,1289.09,0.7094,0.5176,3,No,1,0
CUST-001600,51,Male,Married,High School,Salaried,58575.35,1486.18,715.0,31.4,4,1,16063.11,60,3.42,1,13116.04,2437.64,Rent,2,10.4,Central,2604.51,0.3045,0.1418,1,No,0,0
CUST-001601,30,Male,Single,Bachelor,Retired,39282.62,298.84,645.0,6.3,5,1,26420.69,60,6.79,2,3050.05,,Mortgage,0,9.5,West,1416.05,0.0913,0.4614,1,Yes,0,1
CUST-001602,52,Female,Single,High School,Salaried,161803.29,4404.67,767.0,32.2,2,0,14771.76,60,3.11,3,5606.64,7066.77,Own,0,11.2,West,8181.6,0.3267,0.4784,1,Yes,0,0
CUST-001603,51,Male,Married,Associate,Self-employed,74140.18,2390.98,675.0,26.6,2,0,28049.44,60,5.66,2,5895.08,4537.6,Mortgage,2,22.7,North,4790.13,0.387,0.549,1,No,0,0
CUST-001604,36,Male,Divorced,Bachelor,Salaried,71865.71,1358.79,716.0,16.6,1,1,46587.56,84,7.62,1,,5497.13,Own,1,,Central,4029.43,0.2269,0.4506,1,No,0,0
CUST-001605,31,Female,Single,Bachelor,Contract,68520.36,1612.18,779.0,9.6,2,0,16838.9,60,2.5,0,21690.11,5182.3,,0,6.8,North,4397.59,0.2823,0.4339,2,No,0,0
CUST-001606,22,Male,Single,Master,Self-employed,67575.38,1345.23,688.0,0.0,2,2,41430.5,36,3.46,0,4303.14,4871.92,Mortgage,1,0.2,Central,4168.83,0.2389,0.5363,3,No,0,1
CUST-001607,24,Female,Married,Master,Self-employed,92124.32,2323.81,737.0,4.1,0,2,7709.27,60,3.39,1,10662.84,3609.46,Rent,2,1.4,West,3634.77,0.3027,0.6719,1,No,0,0
CUST-001608,23,Female,Single,High School,Salaried,34263.86,1774.02,729.0,0.0,5,0,6938.92,24,3.27,2,5232.9,2560.74,Rent,0,1.9,North,1191.96,0.6213,0.0705,2,No,0,0
CUST-001609,32,Male,Single,Bachelor,Self-employed,53170.86,1885.9,732.0,11.6,1,0,18311.22,48,2.5,1,4845.7,3547.1,Rent,0,1.6,East,2402.41,0.4256,0.7333,2,Yes,0,0
CUST-001610,38,Male,Widowed,Associate,Salaried,25693.94,704.33,769.0,13.7,6,0,21030.79,36,4.91,1,14427.62,-763.23,Mortgage,0,10.9,North,792.39,0.3289,0.8172,0,No,0,0
CUST-001611,35,Female,Married,High School,Retired,28988.99,968.9,735.0,15.1,2,0,18218.08,36,7.16,0,2279.95,957.54,Own,1,8.4,West,1489.92,0.4011,0.2535,0,No,0,0
CUST-001612,61,Female,Single,High School,Self-employed,25520.88,585.31,659.0,42.0,3,2,16003.61,84,9.19,1,194.07,3418.75,Rent,0,18.8,West,748.19,0.2752,0.4228,4,No,1,0
CUST-001613,38,Male,Single,Master,Retired,43745.05,1174.68,719.0,15.4,1,1,28709.65,36,4.47,1,,3951.66,Mortgage,0,7.0,West,2412.59,0.3222,0.2405,1,No,0,0
CUST-001614,43,Male,Divorced,Bachelor,Salaried,184381.16,258.43,767.0,24.1,4,0,12104.74,36,3.88,2,6548.68,22758.82,Rent,1,11.2,West,3004.42,0.0168,0.4693,1,No,0,0
CUST-001615,52,Male,Married,High School,Salaried,36775.46,716.14,698.0,31.7,5,1,26818.9,60,6.23,1,2457.68,369.36,Rent,3,24.1,South,2923.82,0.2337,0.4188,0,No,0,0
CUST-001616,47,Female,Single,High School,Salaried,41608.72,1042.01,708.0,28.0,3,1,28326.63,60,2.5,0,,6368.61,Mortgage,0,10.2,South,1620.22,0.3005,0.4736,3,No,0,0
CUST-001617,29,Female,Divorced,High School,Self-employed,59326.93,755.3,722.0,7.3,2,3,42233.16,72,10.76,1,6258.28,3304.44,Other,2,2.3,South,1493.94,0.1528,0.5827,2,No,1,1
CUST-001618,51,Male,Married,High School,Salaried,64053.12,1512.39,713.0,31.4,4,1,6892.74,36,7.31,2,10063.18,2769.86,Rent,0,11.3,North,2099.66,0.2833,0.757,1,No,0,1
CUST-001619,45,Male,Married,Master,Salaried,149695.7,7163.47,716.0,19.5,4,0,43592.7,60,6.13,1,24106.94,109.51,Own,4,8.7,North,6897.31,0.5742,0.3727,2,No,0,0
CUST-001620,56,Female,Married,Associate,Contract,18838.87,798.22,642.0,37.7,3,2,11715.95,36,7.75,1,3657.1,1552.76,Mortgage,0,31.0,West,392.58,0.5085,0.8614,4,Yes,0,0
CUST-001621,31,Male,Single,Master,Contract,74307.56,615.51,719.0,10.6,7,1,17304.0,60,5.11,5,4742.29,1353.44,Rent,0,2.9,South,4083.54,0.0994,0.4794,2,No,1,0
CUST-001622,30,Female,Married,Bachelor,Unemployed,15904.7,560.72,677.0,7.7,2,0,10346.16,60,8.13,3,159.04,2133.37,Mortgage,0,0.1,East,708.21,0.4231,0.1548,1,No,0,0
CUST-001623,32,Male,Married,High School,Retired,70984.64,2227.51,696.0,11.0,2,0,123327.78,36,4.19,1,13337.95,12476.44,Own,2,12.7,North,1812.49,0.3766,0.5052,2,No,0,0
CUST-001624,44,Female,Single,Bachelor,Unemployed,25792.1,344.46,657.0,24.5,4,3,20029.0,60,13.84,0,4767.15,691.8,Rent,2,2.5,West,1704.77,0.1603,0.7232,1,No,0,0
CUST-001625,51,Male,Single,Master,Retired,49402.08,2619.56,748.0,30.2,1,1,27884.54,60,6.51,2,4248.58,2007.52,Own,2,8.0,North,1554.12,0.6363,0.8162,1,Yes,0,0
CUST-001626,42,Male,Married,High School,Salaried,55453.02,1254.93,659.0,8.3,5,1,23330.27,60,6.51,5,9223.37,-184.61,Rent,3,10.1,Central,2588.27,0.2716,0.4841,3,Yes,0,0
CUST-001627,46,Female,Single,Master,Contract,181327.43,2613.08,780.0,20.1,3,0,19716.98,36,2.5,2,,21326.42,Own,1,17.7,East,8592.56,0.1729,0.6646,0,No,0,0
CUST-001628,38,Female,Single,High School,Salaried,33866.14,1995.84,555.0,18.6,2,5,11558.21,12,16.25,0,718.52,153.86,Mortgage,0,5.8,West,1637.86,0.7072,0.4962,1,No,1,1
CUST-001629,30,Male,Married,Master,Salaried,73375.48,2842.03,708.0,9.9,3,2,33936.2,48,3.25,7,16579.91,-279.0,Mortgage,2,4.1,North,3889.61,0.4648,0.8456,1,No,0,0
CUST-001630,49,Male,Married,High School,Self-employed,30281.82,1630.73,782.0,22.7,1,1,20634.02,60,4.87,3,12963.83,2364.32,Mortgage,2,7.8,South,1521.09,0.6462,0.2465,2,No,0,0
CUST-001631,30,Male,Married,Master,Contract,43656.13,936.65,,10.2,4,0,24529.63,84,3.95,1,5504.41,575.76,Own,3,6.4,North,3106.57,0.2575,0.5274,2,Yes,0,0
CUST-001632,46,Male,Single,High School,Self-employed,42248.46,1094.49,690.0,15.4,6,1,20397.11,12,7.67,4,2158.26,825.09,Rent,0,13.6,East,2507.78,0.3109,0.4819,0,No,0,1
CUST-001633,50,Female,Single,Associate,Unemployed,12574.19,298.31,704.0,26.1,3,3,49437.79,60,6.26,1,0.0,425.64,Mortgage,2,2.5,North,1014.62,0.2847,0.8244,1,No,0,0
CUST-001634,59,Male,Married,Bachelor,Contract,87733.23,711.36,743.0,37.4,3,0,45358.22,36,6.08,2,4544.71,-2155.63,Rent,0,24.4,West,3855.46,0.0973,0.2253,1,Yes,0,0
CUST-001635,51,Non-binary,Married,Bachelor,Salaried,84119.18,2639.57,749.0,23.3,3,0,8058.21,36,5.51,3,8882.16,-1369.06,Rent,2,24.8,West,2722.69,0.3765,0.3993,5,No,0,0
CUST-001636,39,Male,Widowed,Bachelor,Salaried,26771.55,1151.89,701.0,16.9,4,0,41030.13,48,13.5,3,433.92,888.74,Rent,0,16.7,North,1189.57,0.5163,0.7576,4,No,0,0
CUST-001637,50,Female,Married,Bachelor,Salaried,64222.95,2240.13,691.0,29.1,2,0,14267.68,48,7.49,2,5928.21,2054.03,Own,2,23.5,North,1457.38,0.4186,0.2061,1,No,0,0
CUST-001638,48,Male,Single,Bachelor,Salaried,61729.14,1276.26,720.0,26.7,3,0,34098.94,24,7.34,1,8782.57,3849.75,Own,0,19.6,West,2980.28,0.2481,0.6311,1,No,0,0
CUST-001639,39,Non-binary,Married,Associate,Salaried,58006.58,1264.1,673.0,10.8,6,1,17395.73,60,6.86,2,16295.61,1001.44,Mortgage,2,13.1,West,2757.24,0.2615,0.9218,0,No,0,0
CUST-001640,51,Male,Single,High School,Salaried,57807.74,577.12,687.0,25.9,2,1,2835.06,60,8.05,0,6205.65,4694.34,Own,1,12.6,Central,2898.94,0.1198,0.4197,3,No,0,0
CUST-001641,41,Female,Married,Bachelor,Self-employed,37934.78,1799.89,555.0,18.3,2,2,56628.37,60,12.76,1,2080.12,3341.71,Own,4,10.8,East,1178.69,0.5694,0.7861,0,No,1,1
CUST-001642,37,Male,Widowed,High School,Contract,19144.92,819.49,692.0,13.7,7,1,41949.88,36,4.92,2,33146.95,1203.96,Rent,0,12.9,West,875.53,0.5137,0.7488,2,No,0,1
CUST-001643,46,Female,Divorced,High School,Unemployed,7000.0,218.07,589.0,22.5,4,3,45175.35,36,11.4,1,710.15,-489.44,Rent,0,1.8,West,350.0,0.3738,0.991,0,No,0,1
CUST-001644,34,Female,Divorced,Bachelor,Salaried,54391.64,549.86,779.0,13.3,5,1,45956.91,48,4.56,0,2528.96,5471.73,Rent,0,3.4,North,1057.4,0.1213,0.3649,0,No,0,0
